,Ticker,Price Score,Market Capitalization Score,Price to Earnings Ratio (TTM) Score,Basic EPS (TTM) Score,Number of Employees Score,Free Cash Flow (Annual YoY Growth) Score,Free Cash Flow Margin (FY) Score,Free Cash Flow (Quarterly YoY Growth) Score,3-Month Performance Score,Basic EPS (FY) Score,EPS Diluted (TTM) Score,EBITDA (TTM) Score,Gross Profit (MRQ) Score,Gross Profit (FY) Score,Total Revenue (FY) Score,EPS Diluted (FY) Score,Last Year Revenue (FY) Score,Net Income (FY) Score,Current Ratio (MRQ) Score,Debt to Equity Ratio (MRQ) Score,Net Debt (MRQ) Score,Quick Ratio (MRQ) Score,Total Assets (MRQ) Score,Total Debt (MRQ) Score,Total Current Assets (MRQ) Score,Dividend Yield Forward Score,Dividends Paid (FY) Score,Dividends per Share (FY) Score,Gross Margin (TTM) Score,Operating Margin (TTM) Score,Pretax Margin (TTM) Score,Net Margin (TTM) Score,6-Month Performance Score,YTD Performance Score,Yearly Performance Score,1-Year Beta Score,Volatility Score,Price to Revenue Ratio (TTM) Score,Enterprise Value/EBITDA (TTM) Score,Enterprise Value (MRQ) Score,Total Shares Outstanding Score
40,CMCSA,0.040305281459570526,0.6787191627538963,0.3066668137963079,,,0.11911808046022666,0.47994078027651577,0.3156431257019794,0.7935113445099805,,0.1400515932524728,1.0,1.0,1.0,0.9633989162881147,0.09474358673824201,0.9633989162881147,0.46329282460329185,0.07562443648673711,0.5875027722723712,1.0,,0.7922317530296362,1.0,0.3598432283452135,0.5432180874259638,0.0,0.21654135338345867,0.6466422590477755,0.47570094575003075,0.4501205806193226,0.4602363014255426,0.44350510097381696,0.6593905224198436,0.24971836240692669,0.2110251832471443,0.14003595285937273,0.06501858866108387,0.041771602813041514,0.7797960062087748,1.0
41,ADBE,0.7723033847404431,0.6643620153182948,0.3460158264541091,0.4871142147400155,0.12996372569717674,0.17431145161416897,1.0,0.4346985740925203,0.5850034094179233,0.45795310506731,0.48623920931786563,0.3470756303158474,0.44177055388985326,0.4588797625305134,0.1277451505834072,0.4418958094032521,0.1277451505834072,0.41479950815146416,0.16127854493484275,0.46956934004035217,0.040347463318095175,0.22028583408690797,0.07377730400490976,0.06700728820819563,0.13475590393701065,,1.0,0.0,1.0,0.7760295980312122,0.8859886104141033,0.8899035063120752,0.1785254416878572,0.4740818877693734,0.14653789022592018,0.8861222782931177,0.24866969265408442,0.69930188202515,0.4693072159597602,0.49391569530434876,0.1565474166360803
42,CRM,0.3237067310949037,0.65724819215942,1.0,0.10854668645742807,0.3425330595167265,0.20570076561658132,0.6782636042671848,0.34809331250812814,0.2908153055860001,0.10714998960698083,0.10457346210926269,0.27205459560977696,0.6490107700804798,0.5326294474876053,0.20056162052788695,0.10530798502855981,0.20056162052788695,0.1532199249455142,0.1248378602861929,0.4577195939452985,0.11704569612599587,0.1796150571165905,0.27584437404285367,0.22181792314674922,0.2867556372708118,,1.0,0.0,0.7618410498513586,0.14329893312769548,0.348931352249275,0.3943470058334422,0.1914043818035503,0.9832814090337969,0.187401476883029,0.8083042550419113,0.17774673754702178,0.3654854173052549,0.6373022515152842,0.5200287085632261,0.36859556040331387
43,MS,0.16837898254566802,0.6460008183846695,0.10686398630902039,0.3368531151222438,,,,,0.6302631983262684,0.2995634931956292,0.33216264306637966,,,,0.5175085241352649,0.287661064097455,0.5175085241352649,0.9102369252562119,0.22486521820833874,0.7829019854406865,1.0,,1.0,1.0,1.0,0.6016933525576182,,0.5914786967418547,,0.5277614473631104,0.6729221883104679,0.6913045118067229,0.6047640531789042,0.6509253386229066,0.43263639186531383,0.4499438891724072,0.2195147981073595,0.14445791967797197,,1.0,0.6384895930392518
44,PM,0.1861494343712602,0.6406319600517231,0.13768607514105843,0.3139271074469149,0.32362339980423394,0.20216628629530028,0.9335350566423479,0.3641435824625874,0.5702360302146183,0.2831343715483968,0.31190607541628135,0.655188940943865,0.5876153937194257,0.6556741288386752,0.23956527812118916,0.27501035342288066,0.23956527812118916,0.7565431242541653,0.11096058017483151,0.0,0.46714044654849984,0.06256490521652208,0.1160896532864842,0.4163093181744376,0.3108784019677159,0.9672508087683711,0.0,0.9824561403508774,0.7552905164821568,0.8520049863947604,0.9265845238982766,0.8968491566243012,0.46782921962519514,0.31982433201958815,0.49362944621956234,0.1933352906234928,0.04958138137348325,0.3413352080089724,0.21115320586491923,0.47584614757721855,0.5837724115665966
45,LIN,0.6856188046153499,0.6394519565471173,0.4175511439330849,0.39102647911587596,0.3367080590369077,0.285601917326312,0.6502925826364433,0.41544729762342114,0.4462921791500287,0.3472042778481967,0.38747387314586745,0.5281014363203183,0.2720086397348903,0.25061322300680394,0.23512172174519078,0.3338138884330778,0.23512172174519078,0.34134871938892386,0.06536683293036366,0.4787317626048946,0.2791940727664276,0.07691506204489668,0.22101503772838138,0.23254997595339752,0.17347513425415045,0.22239106979534223,0.5020473157415832,0.8501253132832082,0.22953821827456108,0.46784132108719134,0.5753953147054046,0.5910361689119,0.5215892227997653,0.3208876438449528,0.5422362609719235,0.24627940704060486,0.06031284950769364,0.31993592188222303,0.2703379515063019,0.4607282674909421,0.1708534312045152
46,NFLX,0.749023415449229,0.6244161288867339,0.3407898170472816,0.48641051473924646,0.05108630980941597,1.0,0.3230645837154972,0.7047174959254783,0.7174033499947926,0.4572154044922297,0.48053209426646665,0.9939729489813124,0.2696530544816159,0.3737628249336406,0.24173121052833269,0.43626198457535337,0.24173121052833269,0.393942959233984,0.17755645311780002,0.5388436428644938,0.2662147323847787,0.2384533076027188,0.14068579195053454,0.257192934164887,0.13950103596309482,,1.0,0.0,0.39286159881777716,0.4597545186767631,0.5964532210665678,0.6441465848198633,1.0,0.868207147164933,0.3646459472057181,0.8915537400552795,0.276534804458585,0.34484618329800487,0.07584366909207824,0.44722661376949535,0.15167719248570524
47,TXN,0.34262876239076934,0.6238531378151189,0.1393850043930669,0.4639613311081544,,0.14836200932583213,0.8097896761001957,0.4093852808845979,0.4419232267464737,0.4348072400624396,0.4592265674169962,0.5693802459616097,0.34844465046552,0.41630096838317265,0.1486210266500325,0.4148714222086781,0.1486210266500325,0.730164023773855,1.0,0.5080496849178388,0.06105543689310966,1.0,0.07390843731879894,0.13044083375988347,0.22291364401115088,0.5218960994168018,0.0225204731574159,0.9403508771929826,0.8123939082686722,1.0,1.0,1.0,0.33399918525211253,0.36213835691311724,0.466770497981753,0.3561367589228564,0.15474316132492047,0.5580595598435734,0.2067066108510879,0.4710419831919307,0.33244803950305957
48,BMY,0.11434506740126898,0.6064128309093407,0.19635282468460627,0.21672421881609202,0.14417116096961788,0.18806208955566578,0.8748527055630567,0.3513049728206177,0.1520527045626009,0.17386909686701416,0.21300087801770018,0.9914782409690412,0.7145977986428911,0.833733825722007,0.3604091196015501,0.16910069778163264,0.3604091196015501,0.5915552772380935,0.24286490655507528,0.5974454397043473,0.6332436616435763,0.2790297153264687,0.2955518377873414,0.615625497749207,0.44703605783147754,0.5901585359232178,0.0,0.4030075187969925,0.6494891663451385,0.5077586500474524,0.5940265302195327,0.6456138139426768,0.35100507155779725,0.2551311114161525,0.6327367906599886,0.0,0.08036119174200548,0.2088994058803946,0.09307005455060416,0.5829211442471758,0.8090237005451575
49,UPS,0.35129947840223996,0.6059748985101215,0.08950300190984706,0.591219515946688,1.0,0.38165694468838907,0.4425778621203642,0.34601013651288437,0.39851997630803004,0.6466210460675668,0.5895888856945274,0.8369043690664482,0.588355097049077,0.5339469799857495,0.7687582904367427,0.6209670487665753,0.7687582904367427,1.0,0.2364797855905035,0.623114499082057,0.29589227957492736,0.30421655372312284,0.2060939399408486,0.3644892764524225,0.408474721974172,0.6315587803365412,0.21815286624203822,0.818045112781955,0.14020220311155532,0.3780285581266131,0.5566623398971476,0.5856431587431626,0.22678277060066232,0.29487970703265665,0.35338211019195553,0.3909774084114452,0.4900507288698579,0.07810632081848173,0.11374937012931124,0.47914708447487886,0.3157286182669973
50,COP,0.2238580170253122,0.5934512860814948,0.027802018808708973,0.635641059164635,0.03717156401742702,1.0,0.7255870092665898,0.5560113854008304,0.15375560607459604,0.29418765309324774,0.6350049339932711,1.0,0.9695488795960235,0.4470219700472162,0.35776548479557635,0.2850394992850278,0.35776548479557635,0.6772478641277239,0.2549442689888577,0.47183361490340275,0.1868595805128484,0.2989913134696741,0.2850642948979665,0.25764813403004044,0.3357555513060504,0.26745924760298834,0.463375796178344,0.3508771929824562,0.3842431895866528,0.7717304522958591,0.9182876976610905,0.8298230012313799,0.8253797124337117,0.3577911594386591,0.9262895855872244,0.24115966677411488,0.3748708017365361,0.11672135895298719,0.0,0.4211546910114187,0.46483068902154173
51,NEE,0.12116422426445683,0.5888406755207065,0.33976930460692034,,,0.0,0.08060316481215998,0.28625157326771516,0.20574092834401186,,0.17501301486414034,0.7906504284302037,0.24229722266056494,0.15488323978799037,0.1560778445829918,0.12941778600842338,0.1560778445829918,0.3667010884134136,0.002340755530635119,0.6144360131237353,1.0,0.021531085209764017,0.48519246522340614,1.0,0.2135978708809283,0.3965954281691429,0.23748862602365794,0.3408521303258146,0.4924027432427315,0.875520017616152,0.5440380798197822,0.6500938827573834,0.1695202513533982,0.0,0.5179740403379016,0.3381291734098261,0.19803400529570084,0.3539258687288647,0.210466631182494,0.7726017443602432,0.7546624095388031
52,QCOM,0.24892180549596946,0.5819207566739272,0.060443761726719836,0.5407030847439378,0.23437709920733932,0.11907611295787612,0.5289096966572449,0.45694304317767814,0.5127587369154432,0.5150128180569536,0.5357151182215867,0.8248852407222057,0.7726645100205145,0.7953004387029735,0.34285184892965775,0.4918891675848004,0.34285184892965775,1.0,0.3303262529990707,0.55057624492879,0.24614553845793852,0.2339267041432249,0.14199472722311518,0.2452459634955564,0.3405099289299493,0.3965098937261174,0.2693357597816197,0.5734335839598997,0.656526758227734,0.766290819881893,0.8772734869104957,0.9293042406121328,0.1972087671606232,0.8595126454802547,0.24110909964090357,0.5149946303532209,0.32277075026964597,0.21558802714728376,0.10152154394437515,0.45760196522168495,0.4159172597685578
53,RTX,0.17458847968929933,0.5711973160937949,0.25207360095806053,0.23335538003645395,,0.15756628902389777,0.3659794424548435,0.5481921967960715,0.3722076374420511,0.1890795860725392,0.22964047894700035,0.4738183238803382,0.4076209168376203,0.4129910696683228,0.5266527685401223,0.1841268352907163,0.5266527685401223,0.44962939830660426,0.15554916531066207,0.4869416053326652,0.5666156193451874,0.13383594485877245,0.48497078747849826,0.5134081071844443,0.7215443481678102,0.3878766287762093,0.2884440400363968,0.43308270676691735,0.12172177437248519,0.2666034147997027,0.4718956459014023,0.5232628633616827,0.4693986069247368,0.16588295538173503,0.6061288462915231,0.14233631515983886,0.20671485023689398,0.12412761374436737,0.3226610979523933,0.5629477366496107,0.5524305852266739
54,T,0.0,0.5649347458014609,,0.050824059618386944,,0.06028750816960887,0.42552856820159846,0.28143655546591134,0.4826496007490473,0.0,0.043854264601900554,1.0,1.0,1.0,0.9578866564799142,0.0,0.9578866564799142,0.0,0.024552921216604545,0.6299483477837791,1.0,0.051291839984418164,1.0,1.0,0.5577727056619198,1.0,0.0,0.22255639097744365,0.43183044480066723,0.46865715848858724,0.2871508660217137,0.2558834047918298,0.5394506646823581,0.5444306450314624,0.606376289491934,0.09060410415363879,0.1776934686015421,0.04315473254359282,0.03875048163042008,0.9527767419547368,1.0
55,SCHW,0.12218032379705104,0.5529232753047025,0.17001879412103413,0.23324001938059016,,,,,0.16823971962035295,0.18898584511548475,0.22996682180902722,0.5706609727523897,0.6109160486034402,0.5901831231992183,0.166933621552203,0.1841268352907163,0.166933621552203,0.6064823730188678,,0.5703436633115844,0.0,,1.0,0.581449940540716,,0.20029851714669328,,0.16842105263157894,1.0,1.0,1.0,0.982331077699724,0.5503093279058164,0.0,0.28561940577473377,0.5337084621836612,0.614706767462005,0.42812757121696465,0.06683569598214512,0.3328272353318041,0.6876650515366549
56,HON,0.41635242847788295,0.5415828714124522,0.2308056313241981,0.4012435878702115,0.46469013300577705,0.1539848952417474,0.5188523362790676,0.6116314555113239,0.3084724138422111,0.37179293845294814,0.3974972610509794,0.41150603963662236,0.34154075272210827,0.38423029928200586,0.2640008205071043,0.3565250005860428,0.2640008205071043,0.47687727155722404,0.19749891121135507,0.5622354185148334,0.24989897310239295,0.17111888740731665,0.17719153311532215,0.27289569032305955,0.37210636472567593,0.3384353920662339,0.402638762511374,0.7558897243107771,0.31697372462889406,0.501919019488626,0.6507697066247145,0.6663330014641808,0.5263872519028456,0.09481212425235822,0.5047002258064616,0.23212287653830194,0.17272778465667624,0.26254488790492775,0.31891612181858586,0.3788451720202453,0.2404444876379882
57,CAT,0.54216813060266,0.5316660290890319,0.14613867577818623,0.630384458612442,0.5064343703817439,0.18350507908357555,0.4056676739602232,0.5243810975326819,0.7258357535516335,0.5316864813312846,0.6284975019230917,0.508348688508674,0.5416305033927726,0.4335252956759837,0.39736375933611884,0.509595474186768,0.39736375933611884,0.5516707091466065,0.24133491037241553,0.756321417456822,0.6196946780489602,0.1449923351715335,0.24157174579138949,0.5601868676168811,0.723895221236454,0.30284564661401964,0.4695177434030937,0.874185463659148,0.24585215518649453,0.3838171527764984,0.5903645947521157,0.6217874686363674,1.0,0.5354983794412619,0.8058167556444703,0.36474397004424547,0.0756080596595606,0.14446236514195918,0.272919930652503,0.353827905449388,0.18103307180598574
58,AMGN,0.519791360895974,0.5235873863384817,0.15884269333725884,0.5800256869727056,0.10578565533654492,0.13019646586141892,0.8630743257281025,0.46440493873979904,0.14708339357725006,0.46689517723154417,0.5784738032152541,0.6425294492042327,0.5836703092946189,0.6014624867808912,0.19650376163117955,0.44919399579611957,0.19650376163117955,0.5045990208643764,0.3124928928278715,1.0,0.5656269097315263,0.2911544691286746,0.1878476759796974,0.593883039181271,0.3990712296995971,0.6358605353812739,0.08712465878070974,1.0,0.910453256024066,0.8196363583665335,0.8059338165494887,0.8680916308429953,0.41893861320037906,0.12184418222899855,0.6226520011172028,0.023047235382940512,0.07754723834162427,0.34944203066183555,0.17612108211567987,0.46241640223217295,0.1861837063567317
59,PDD,0.1710660013096394,0.5153185797518378,0.3217207836531898,0.23007144669953164,0.03650941404525652,0.15382493733669023,0.7613051337632195,,1.0,0.08470106823934104,0.21141966915049842,,0.4731832792953155,0.2799396472936938,0.10474256507613865,0.08033084069793792,0.10474256507613865,0.13430949031297584,0.4675476637431679,0.4451646206242718,0.0,0.5621071567115522,0.08103140443851237,0.0324625764543195,0.455829993097035,,1.0,0.0,0.9056951193576078,0.5754495241605522,0.7843783630813701,0.8312422023846759,1.0,0.7036310153195743,1.0,0.04591349330402189,1.0,0.5886369024765312,,0.18149229056599764,0.47199376683269023
60,AXP,0.3415675028789487,0.5006905511300066,0.12584689717164052,,,,,,0.6274034806419164,,0.47749788265643084,,,,0.4124541732133792,0.43776616110707395,0.4124541732133792,0.6326245354709117,,0.6843644929120916,0.3001400690262124,,0.6599744393071234,0.6743579711780979,,0.17189327680174343,,0.41704260651629077,,,,0.6350545892906297,0.5836116114082102,0.7662596060970109,0.47801895680425943,0.5792246366434575,0.4867965441386083,0.13678019348017134,,,0.2697413126061683
61,DE,0.901415765348748,0.4850114502340507,0.13135314280061178,1.0,0.3840805711763238,0.0,0.25570109406092095,0.4294025137592706,0.41916199532163534,0.9999999999999999,0.9999999999999999,0.5663754638755492,0.5492741044658357,0.466752822580399,0.40962572503191186,0.9569649233846707,0.40962572503191186,0.602375447195586,0.20515933817463486,0.7886227987953195,0.9220567254563777,0.19362434976073525,0.2700557749011743,0.8026013630016344,0.7166320760840771,0.15910828167591293,0.701319381255687,0.874185463659148,0.27003678860016933,0.46206319725287914,0.6082993870727011,0.6322807549406775,0.7970211140266406,0.18379685236028073,0.631699700573688,0.3859901519922431,0.1762893005654428,0.1400038300746439,0.23826235885875605,0.5246856319873113,0.09414417435660577
62,BA,0.42513604443741954,0.4829137395124362,,0.0,0.7381868606414219,0.45514958585526943,0.28960020220981797,1.0,1.0,0.0,0.0,0.0,0.1953260612277103,0.08505401738635165,0.522900253481187,0.0,0.522900253481187,0.0,0.19019562658425596,0.0,0.8244491152632724,0.0,0.41701875310983044,0.901277485421264,1.0,,1.0,0.0,0.0,0.006789497060153346,0.2033283045210041,0.23783927106331212,0.8429660779518118,0.5360055298395429,0.6075825675813944,0.4512024525472325,0.1542370118095623,0.10225780897749728,,0.48635161894861056,0.21058918839961338
63,SBUX,0.19646848962449479,0.48055535913738723,0.36638297865795055,0.20725310896967553,1.0,0.10079505650226078,0.4794174145926611,0.34491995606173087,0.8026560348909328,0.16149529053583145,0.203863277880947,0.3688135046532006,0.16481329887959603,0.17651969420263527,0.2466548799124068,0.1580518374395399,0.2466548799124068,0.2983523651928734,0.07146546047002225,0.03175412807238781,0.4447095549244943,0.04990265047016659,0.07631691918389683,0.36348102019450684,0.10006649111141912,0.33090292758373757,0.48514558689717924,0.3929824561403509,0.11029002110538402,0.3708397568285712,0.5392674928183931,0.5684839422372646,0.8190394413700631,0.5065560528974833,0.6440539065685438,0.2687927408494381,0.0930245446877033,0.2513010939654894,0.35673541494787775,0.3571151455134481,0.4263984295453226
64,UNP,0.40375279427371463,0.4746914021779318,0.1326302023176453,0.530024533366147,,0.14853175821048858,0.6806120944974372,0.3880451007670552,0.32764265945573917,0.5035601185211752,0.5296622351378021,0.6081468607440638,0.3023364762505918,0.3338427149627378,0.18756843669427142,0.48535283683786934,0.18756843669427142,0.5918711946091152,0.05799416782204789,0.82896625691495,0.6824594290791545,,0.19330844183665385,0.5308206309024357,0.046264831114331384,0.46559748857248423,0.2813921747042767,1.0,0.4738688881481816,0.8911367336278827,0.9185735680792888,0.905870525042076,0.204203478918862,0.12648628620862012,0.24683909115741406,0.18539286517975279,0.20212832911062947,0.3328772145683443,0.1850713382737407,0.5041746236709364,0.21794869037197007
65,IBM,0.2572086616840157,0.4713842504758122,0.7998145903488649,0.16769978542918007,,0.12075055158564668,0.503134418492686,0.4939401715771912,0.2471745254498607,0.11952787163194853,0.16214966705258005,0.6736609619647295,1.0,1.0,0.47406934553011615,0.11770865077318582,0.47406934553011615,0.16869987612557644,0.10492573088366511,0.7727050975856652,0.8942080713382549,0.14286257254689283,0.3862430132287443,0.83062222710199,0.47080794595097203,0.9705209110539812,0.0,1.0,0.5963109236659982,0.3921325628093548,0.35727992403175773,0.43243395195941975,0.42471486251390694,0.1030982484739745,0.4910494990255203,0.12953472337795102,0.11608924864775408,0.11230308868505173,0.16916311517244068,0.5507575547453879,0.3311003487922114
66,LOW,0.4076139724975727,0.4703642676829418,0.15327637634084715,0.49122105408876615,1.0,0.13887536926332822,0.3919788803047155,0.39602192859273805,0.33762544571971126,0.5379467469850054,0.49020582910512117,0.6416920509179534,0.876099692283415,0.9504800590331683,0.7610925530358341,0.5173898434875016,0.7610925530358341,0.7033110472370123,0.1851474837444875,0.0,0.699835085067385,0.0,0.13562227261245305,0.5862747250877971,0.41536944672026893,0.35884211625588797,0.548680618744313,0.6015037593984963,0.2808119528308052,0.32128503193380714,0.4828210342870041,0.5075966265877618,0.4893762468725883,0.2494450734040285,0.33098714669922824,0.3729885996141817,0.14011272984493592,0.058261011652219925,0.16583451861869322,0.49418620776795374,0.21399947946130699
